final_model_input_text,Event_coding,labels
"Bilawal Bhutto's condolences to Safdar Abbasi on the death of Manwar Abbasi. Pakistan People's Party Chairman Bilawal Bhutto Zardari reached Kot Darab Khan Abbasi, the residence of the Abbasi family in Waleed Mahal, and expressed his condolences to Dr. Safdar Abbasi on the death of his brother Haji Manoor Abbasi. Condolences were also expressed to the sons Manoor Abbasi and Kazem Abbasi on the death of their father Haji Manoor Abbasi.",-999,0
"Covid-19/Police comissioner is a clear device for those who fly safe.. All citizens who will attend protests and illegal costs will be criminalally prosperous and will receive financial resources based on the norms that the government has applied. This was the warworked daily by Tirana police commissioner, Reban Yaupi, commandering on the system.",-999,0
"A third - floor building has been set up in the direction of the community, and the old town is arrested. On July 30, 2020, at 7:40 a.m., Listach was shocked by the fact that the community was burned at her husband's direction.",-999,0
"In the soil and without oxygen, the inhuman conditions of care in hospital in Honduras. In the soil and without oxygen, the inhuman conditions of care in hospital in HondurasThe Regional Hospital of the South has capacity for 64 beds and currently 75 patients are hospitalized.06.07.2021/11",-999,0
"The double deal between the station started with Glyppur. Despite the speed of tracking up the track, the railway's track is about 20 years old. The construction of the bridge is about six feet 21 m in height.",-999,0
"Global vaccine plan may allow rich countries to buy more. Dozens of vaccines are being researched, and some countries including Britain, France, Germany and the U.S. already have ordered hundreds of millions of doses before the vaccines are even proven to work. AD AD While no country can afford to buy doses of every potential vaccine candidate, many poor ones can t afford to place such speculative bets at all.",-999,0
"The Chief of MPR Requests an Activating Corruptor Team for the Failures of the Past. JAKARTA, - Chief of the MPR Bamin Soesatyo called for the Coordinator of Political Law and Security (Menko Polhunm) Mahfud MD to see past failures before bringing back a team of corrupt hunters.",-999,0
The main charge of the attack on SOG was arrested. The main charge of the attack on SIG was arrested......,-999,0
"The fraud case against Sahead in Chittagong. Mo. Sahed, chairman of the Regen Group and Guardian of Regent KCS Ld, has been sued by a businessman from Chittagong on Monday afternoon, today evening, Mo. Saifuddin Mossin (55), the case was launched by their car's tires and equipment in the country of imports.",-999,0
"Head constable dies of infection. A head constable attached to Seithur Rural police station, who was admitted to the COVID-19 ward here, died on Sunday. Police said the deceased, Ayyanar, who was station writer at Seithur Rural police station in Virudhunagar district, had fever from June 26 and was on leave.",-999,0
Start online application to enter a class. Start an online application......... enter class-one with other classes on Monday. The process of entering the central school has been issued.,-999,0
"Yakiv Smolii: 5 key problems in Ukraine's labor market. Editor s Note: The following is an edited excerpt of Yakiv Smolii s May 28, 2020 address to the Annual Research Conference of the National Bank of Ukraine and Narodowy Bank Polski. At the time, Smolii was the governor of the National Bank of Ukraine.",-999,0
"Speeding on the National Streets, Asahan's Student Killed in a Panmakian Dike. (awd). - Ibrahim Pullung (20), West Market student, Ashan district, North Sumatra died after his motorcycle collided with the Isuzu Panther car, Wednesday (8/7/2020).",-999,0
"We need to understand that if we want something of a quality, it's high value. My move is about getting a high-level job for government officials.. We don't get any full reward since March, and President A.J. has announced that the tax fund has been transferred to the war fund against the Coronavirus.",-999,0
"The 21-ass rice rice at VGF in Queen City. The XGF moves from the house of a man named Mosaffar Hussain (630 kg) in Nagara, the Queen of Nagara, found that rice was rescued on Thursday in the big village of Upazila, when rice was recovered from Thursday afternoon by two women who had been released from the Bazara Azafa Union on Thursday morning, after receiving free rice from the union's government.",-999,0
"Restoration to the Each Day. The correspondents, Ndalalail, on July 15th, was restored to 7 beggars by the shops and rickshaws, including two women who were evacuated by motorized bicycles and 5 men by motorized rickshaws, who were officially taken by monks on Wednesday afternoon, after the support of the LGS-3 project by God's Union Council of Machukla (5K), the Machuk s wife (5,) was found to be",-999,0
"The question, you can ask, isn't it?. There are many questions from the general man's mind to cure the infected from the mid-19. They want to know what is available and what is being recognized.",-999,0
"Spoiling Sabipbi student-42263. He also said that his mother was upset with her about the subject of study at night, and then found out that she had committed suicide with her mother because she had committed suicide.",-999,0
"Need to nurture the nature, celebrate sanskars: RSS chief Bhagwat. Rashtriya Swayamsevak Sangh (RSS) chief Mohan Bhagwat on Sunday stressed on the conservation of nature, saying it should be nurtured and not just consumed as is being done in the present world. Addressing a programme organised by the Hindu Spiritual Seva Foundation through virtual mode to celebrate Prakruti Din , Bhagwat emphasised on the way of living followed by our ancestors who nurtured nature as an important part of their life.",-999,0
"Those coming to the house mourning martyr's house, fiveth days burning. Khuna. Khuna. The other came on Friday, the red-misade of Lozala, the martyr's martyr, to the house of the lion.",-999,0
"The death of a young man from the bite of a serpent. By Tuesday, 27-year-old young men were hit by a snake on the bed at night in the female goddess lion of Al-Kayna. The young man had been married about six months ago.",-999,0
"Repeated determination to maintain chastity, unity, and integrity. .......... on Saturday's Day, freedom was celebrated with freedom.........",-999,0
